Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

12:56:35 PM     CPU       MHz
12:56:40 PM     all   2578.00
12:56:45 PM     all   2499.99
12:56:50 PM     all   2565.62
12:56:55 PM     all   2499.99
12:57:00 PM     all   2499.99
12:57:05 PM     all   2499.99
12:57:10 PM     all   2499.99
12:57:15 PM     all   2499.99
12:57:20 PM     all   2565.62
12:57:25 PM     all   2499.99
12:57:30 PM     all   2499.99
12:57:35 PM     all   2499.99
12:57:40 PM     all   2499.99
12:57:45 PM     all   2499.99
12:57:50 PM     all   2499.99
12:57:55 PM     all   2499.99
12:58:00 PM     all   2499.99
12:58:05 PM     all   2499.99
12:58:10 PM     all   2499.99
12:58:15 PM     all   2499.99
12:58:20 PM     all   2521.86
12:58:25 PM     all   2499.99
12:58:30 PM     all   2521.86
12:58:35 PM     all   2499.99
12:58:40 PM     all   2828.12
Average:        all   2523.24
