Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:05:12 AM     CPU       MHz
11:05:17 AM     all   2631.11
11:05:22 AM     all   2491.75
11:05:27 AM     all   2521.96
11:05:32 AM     all   3125.47
11:05:37 AM     all   2807.00
11:05:42 AM     all   2531.87
11:05:47 AM     all   2842.06
11:05:52 AM     all   2609.37
11:05:57 AM     all   1910.08
11:06:02 AM     all   2499.79
11:06:07 AM     all   2718.74
11:06:12 AM     all   3047.35
11:06:17 AM     all   3022.82
11:06:22 AM     all   2741.62
11:06:27 AM     all   2901.12
11:06:32 AM     all   2654.27
11:06:37 AM     all   3130.28
11:06:42 AM     all   2762.49
11:06:47 AM     all   2544.00
11:06:52 AM     all   2720.04
11:06:57 AM     all   2631.24
11:07:02 AM     all   2588.14
11:07:07 AM     all   2543.89
11:07:12 AM     all   2723.47
11:07:17 AM     all   3044.77
Average:        all   2709.79
