Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-12-03 11:57:03,0.16667,34.07813,34.07813,0.00000
2024-12-03 11:57:03,0.16667,34.07813,34.07813,0.00000
2024-12-03 11:57:03,0.16667,34.07813,34.07813,0.00000
2024-12-03 11:57:03,0.16667,34.10938,34.10938,0.00000
2024-12-03 11:57:03,0.16667,34.10938,34.10938,0.00000
2024-12-03 11:57:03,0.16667,34.07813,34.07813,0.00000
2024-12-03 11:57:03,0.16667,34.14063,34.14063,0.00000
2024-12-03 11:57:03,0.16667,34.14063,34.14063,0.00000
2024-12-03 11:57:03,0.16667,34.10938,34.10938,0.00000
2024-12-03 11:57:03,0.16667,34.10938,34.10938,0.00000
2024-12-03 11:57:03,0.16667,34.07813,34.07813,0.00000
2024-12-03 11:57:03,0.16667,34.10938,34.10938,0.00000
2024-12-03 11:57:04,0.14583,34.09375,34.09375,0.00000
2024-12-03 11:57:04,0.14583,34.09375,34.09375,0.00000
2024-12-03 11:57:04,0.14583,34.10938,34.10938,0.00000
2024-12-03 11:57:04,0.14583,34.10938,34.10938,0.00000
2024-12-03 11:57:04,0.14583,34.14063,34.14063,0.00000
2024-12-03 11:57:04,0.14583,34.14063,34.14063,0.00000
2024-12-03 11:57:04,0.14583,34.09375,34.09375,0.00000
2024-12-03 11:57:04,0.14583,34.09375,34.09375,0.00000
2024-12-03 11:57:04,0.14583,34.09375,34.09375,0.00000
2024-12-03 11:57:04,0.14583,34.10938,34.10938,0.00000
2024-12-03 11:57:04,0.14583,34.42188,34.42188,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.10938,34.10938,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.14063,34.14063,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.12500,34.12500,0.00000
2024-12-03 11:57:04,0.14583,34.18750,34.18750,0.00000
2024-12-03 11:57:04,0.14583,34.18750,34.18750,0.00000
2024-12-03 11:57:04,0.14583,34.18750,34.18750,0.00000
2024-12-03 11:57:04,0.14583,34.32813,34.32813,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.15625,34.15625,0.00000
2024-12-03 11:57:04,0.14583,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.10938,34.18750,34.18750,0.00000
2024-12-03 11:57:04,0.10938,34.21875,34.21875,0.00000
2024-12-03 11:57:04,0.10938,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.10938,34.17188,34.17188,0.00000
2024-12-03 11:57:04,0.12500,34.21875,34.21875,0.00000
2024-12-03 11:57:04,0.12500,34.18750,34.18750,0.00000
2024-12-03 11:57:04,0.12500,34.21875,34.21875,0.00000
2024-12-03 11:57:04,0.16667,34.21875,34.21875,0.00000
2024-12-03 11:57:04,0.16667,34.23438,34.23438,0.00000
2024-12-03 11:57:04,0.16667,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.16667,34.21875,34.21875,0.00000
2024-12-03 11:57:04,0.16667,34.23438,34.23438,0.00000
2024-12-03 11:57:04,0.16667,34.26563,34.26563,0.00000
2024-12-03 11:57:04,0.16667,34.23438,34.23438,0.00000
2024-12-03 11:57:04,0.16667,34.23438,34.23438,0.00000
2024-12-03 11:57:04,0.16667,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.16667,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.16667,34.20313,34.20313,0.00000
2024-12-03 11:57:04,0.16667,34.20313,34.20313,0.00000
