Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

05:01:24 PM     CPU       MHz
05:01:29 PM     all   2487.09
05:01:34 PM     all   2499.99
05:01:39 PM     all   2499.99
05:01:44 PM     all   2499.99
05:01:49 PM     all   2499.99
05:01:54 PM     all   2499.99
05:01:59 PM     all   2499.99
05:02:04 PM     all   2499.99
05:02:09 PM     all   2540.62
05:02:14 PM     all   2499.99
05:02:19 PM     all   2499.99
05:02:24 PM     all   2499.99
05:02:29 PM     all   2596.87
05:02:34 PM     all   2521.87
05:02:39 PM     all   2499.99
05:02:44 PM     all   2499.99
05:02:49 PM     all   2499.99
05:02:54 PM     all   2499.99
05:02:59 PM     all   2499.98
05:03:04 PM     all   2499.99
05:03:09 PM     all   2499.99
05:03:14 PM     all   2521.87
05:03:19 PM     all   2499.99
05:03:24 PM     all   2584.37
05:03:29 PM     all   1156.75
Average:        all   2456.37
