Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

05:07:09 PM     CPU       MHz
05:07:14 PM     all   2565.62
05:07:19 PM     all   2718.74
05:07:24 PM     all   2311.21
05:07:29 PM     all   2784.37
05:07:34 PM     all   3134.80
05:07:39 PM     all   3025.78
05:07:44 PM     all   2784.37
05:07:49 PM     all   2683.37
05:07:54 PM     all   2784.37
05:07:59 PM     all   2908.44
05:08:04 PM     all   3077.97
05:08:09 PM     all   3112.18
05:08:14 PM     all   2872.20
05:08:19 PM     all   2500.63
05:08:24 PM     all   2536.09
05:08:29 PM     all   2875.19
05:08:34 PM     all   2566.42
05:08:39 PM     all   3060.28
05:08:44 PM     all   2952.90
05:08:49 PM     all   2702.55
05:08:54 PM     all   2655.28
05:08:59 PM     all   2932.08
05:09:04 PM     all   2560.84
05:09:09 PM     all   2764.68
05:09:14 PM     all   3151.33
Average:        all   2800.87
