Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:30:58 PM     CPU       MHz
02:31:03 PM     all   2375.51
02:31:08 PM     all   2499.93
02:31:13 PM     all   2543.74
02:31:18 PM     all   2499.96
02:31:23 PM     all   2499.90
02:31:28 PM     all   2499.99
02:31:33 PM     all   2499.99
02:31:38 PM     all   2499.99
02:31:43 PM     all   2499.99
02:31:48 PM     all   2499.92
02:31:53 PM     all   2499.99
02:31:58 PM     all   2499.99
02:32:03 PM     all   2432.02
Average:        all   2488.53
