Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:16:09 PM     CPU       MHz
02:16:14 PM     all   2522.16
02:16:19 PM     all   2499.99
02:16:24 PM     all   2499.99
02:16:29 PM     all   2543.74
02:16:34 PM     all   2498.92
02:16:39 PM     all   2521.87
02:16:44 PM     all   2499.99
02:16:49 PM     all   2499.99
02:16:54 PM     all   2499.99
02:16:59 PM     all   2499.99
02:17:04 PM     all   2499.99
02:17:09 PM     all   2499.99
02:17:14 PM     all   2653.01
Average:        all   2518.43
