Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

05:06:44 PM     CPU       MHz
05:06:49 PM     all   2521.87
05:06:54 PM     all   2521.87
05:06:59 PM     all   2499.99
05:07:04 PM     all   2499.99
05:07:09 PM     all   2499.99
05:07:14 PM     all   2499.99
05:07:19 PM     all   2499.99
05:07:24 PM     all   2521.86
05:07:29 PM     all   2499.99
05:07:34 PM     all   2499.99
05:07:39 PM     all   2499.99
05:07:44 PM     all   2499.99
05:07:49 PM     all   2718.73
Average:        all   2521.86
