Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

05:14:48 PM     CPU       MHz
05:14:53 PM     all    799.99
05:14:58 PM     all    799.99
05:15:03 PM     all    799.99
05:15:08 PM     all    799.99
05:15:13 PM     all    799.99
05:15:18 PM     all    799.99
05:15:23 PM     all    799.99
05:15:28 PM     all    799.99
05:15:33 PM     all    799.99
05:15:38 PM     all    799.99
05:15:43 PM     all    799.99
05:15:48 PM     all    799.99
05:15:53 PM     all    799.99
Average:        all    799.99
