Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

05:31:14 PM     CPU       MHz
05:31:19 PM     all   2474.19
05:31:24 PM     all   2499.99
05:31:29 PM     all   2499.99
05:31:34 PM     all   2499.99
05:31:39 PM     all   2498.98
05:31:44 PM     all   2499.99
05:31:49 PM     all   2499.99
05:31:54 PM     all   2499.99
05:31:59 PM     all   2499.99
05:32:04 PM     all   2499.99
05:32:09 PM     all   2499.99
05:32:14 PM     all   2499.99
05:32:19 PM     all   2499.97
Average:        all   2497.93
