Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

02:56:16 PM     CPU       MHz
02:56:21 PM     all    799.99
02:56:26 PM     all    799.99
02:56:31 PM     all    799.99
02:56:36 PM     all    799.99
02:56:41 PM     all    799.99
02:56:46 PM     all    799.99
02:56:51 PM     all    799.99
02:56:56 PM     all    799.99
02:57:01 PM     all    799.99
02:57:06 PM     all    799.99
02:57:11 PM     all    799.99
02:57:16 PM     all    799.99
02:57:21 PM     all    799.99
02:57:26 PM     all    799.99
02:57:31 PM     all    799.99
02:57:36 PM     all    799.99
02:57:41 PM     all    799.99
02:57:46 PM     all    799.99
02:57:51 PM     all    799.99
02:57:56 PM     all    799.99
02:58:01 PM     all    799.99
02:58:06 PM     all    799.99
02:58:11 PM     all    799.99
02:58:16 PM     all    799.99
02:58:21 PM     all    799.99
Average:        all    799.99
