Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:06:37 PM     CPU       MHz
02:06:42 PM     all   2493.16
02:06:47 PM     all   2499.99
02:06:52 PM     all   2499.99
02:06:57 PM     all   2499.99
02:07:02 PM     all   2499.99
02:07:07 PM     all   2499.99
02:07:12 PM     all   2521.75
02:07:17 PM     all   2499.99
02:07:22 PM     all   2499.99
02:07:27 PM     all   2499.99
02:07:32 PM     all   2499.99
02:07:37 PM     all   2521.87
02:07:42 PM     all   2846.85
Average:        all   2529.50
