Linux 5.15.0-122-generic (gl5) 	11/28/2024 	_x86_64_	(32 CPU)

10:15:12 PM     CPU       MHz
10:15:17 PM     all    799.99
10:15:22 PM     all    799.99
10:15:27 PM     all    799.99
10:15:32 PM     all    799.99
10:15:37 PM     all    799.99
10:15:42 PM     all    799.99
10:15:47 PM     all    799.99
10:15:52 PM     all    799.99
10:15:57 PM     all    799.99
10:16:02 PM     all    799.99
10:16:07 PM     all    799.99
10:16:12 PM     all    799.99
10:16:17 PM     all    799.99
Average:        all    799.99
