Linux 5.15.0-122-generic (gl5) 	11/28/2024 	_x86_64_	(32 CPU)

10:10:13 PM     CPU       MHz
10:10:18 PM     all    799.99
10:10:23 PM     all    799.99
10:10:28 PM     all    799.99
10:10:33 PM     all    799.99
10:10:38 PM     all    799.99
10:10:43 PM     all    799.99
10:10:48 PM     all    799.99
10:10:53 PM     all    799.99
10:10:58 PM     all    799.99
10:11:03 PM     all    799.99
10:11:08 PM     all    799.99
10:11:13 PM     all    799.99
10:11:18 PM     all    799.99
Average:        all    799.99
