Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:06:37 PM     CPU       MHz
01:06:42 PM     all   2493.55
01:06:47 PM     all   2588.82
01:06:52 PM     all   2142.80
01:06:57 PM     all   2304.22
01:07:02 PM     all   2315.69
01:07:07 PM     all   2341.24
01:07:12 PM     all   2471.24
01:07:17 PM     all   2341.00
01:07:22 PM     all   2396.75
01:07:27 PM     all   2367.72
01:07:32 PM     all   2460.91
01:07:37 PM     all   2438.20
Average:        all   2388.51
