Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

05:55:40 PM     CPU       MHz
05:55:45 PM     all   2429.61
05:55:50 PM     all   2499.99
05:55:55 PM     all   2499.99
05:56:00 PM     all   2499.99
05:56:05 PM     all   2499.99
05:56:10 PM     all   2499.99
05:56:15 PM     all   2499.99
05:56:20 PM     all   2493.74
05:56:25 PM     all   2499.99
05:56:30 PM     all   2499.99
05:56:35 PM     all   2499.99
05:56:40 PM     all   2499.99
05:56:45 PM     all   2430.85
Average:        all   2488.78
