Linux 5.15.0-122-generic (gl5) 	11/28/2024 	_x86_64_	(32 CPU)

10:30:10 PM     CPU       MHz
10:30:15 PM     all    799.99
10:30:20 PM     all    799.99
10:30:25 PM     all    799.99
10:30:30 PM     all    799.99
10:30:35 PM     all    799.99
10:30:40 PM     all    799.99
10:30:45 PM     all    799.99
10:30:50 PM     all    799.99
10:30:55 PM     all    799.99
10:31:00 PM     all    799.99
10:31:05 PM     all    799.99
10:31:10 PM     all    799.99
10:31:15 PM     all    799.99
Average:        all    799.99
