Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

01:57:03 PM     CPU       MHz
01:57:08 PM     all    799.99
01:57:13 PM     all    799.99
01:57:18 PM     all    799.99
01:57:23 PM     all    799.99
01:57:28 PM     all    799.99
01:57:33 PM     all    799.99
01:57:38 PM     all    799.99
01:57:43 PM     all    799.99
01:57:48 PM     all    799.99
01:57:53 PM     all    799.99
01:57:58 PM     all    799.99
01:58:03 PM     all    799.99
01:58:08 PM     all    799.99
Average:        all    799.99
