Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

12:31:10 PM     CPU       MHz
12:31:15 PM     all    799.99
12:31:20 PM     all    799.99
12:31:25 PM     all    799.99
12:31:30 PM     all    799.99
12:31:35 PM     all    799.99
12:31:40 PM     all    799.99
12:31:45 PM     all    799.99
12:31:50 PM     all    799.99
12:31:55 PM     all    799.99
12:32:00 PM     all    799.99
12:32:05 PM     all    799.99
12:32:10 PM     all    799.99
12:32:15 PM     all    799.99
12:32:20 PM     all    799.99
12:32:25 PM     all    799.99
12:32:30 PM     all    799.99
12:32:35 PM     all    799.99
12:32:40 PM     all    799.99
12:32:45 PM     all    799.99
12:32:50 PM     all    799.99
12:32:55 PM     all    799.99
12:33:00 PM     all    799.99
12:33:05 PM     all    799.99
12:33:10 PM     all    799.99
12:33:15 PM     all    799.99
Average:        all    799.99
