Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:51:26 AM     CPU       MHz
11:51:31 AM     all   2541.85
11:51:36 AM     all   2009.91
11:51:41 AM     all   1341.01
11:51:46 AM     all   1962.23
11:51:51 AM     all    879.01
11:51:56 AM     all   1461.89
11:52:01 AM     all   1117.04
11:52:06 AM     all   2356.85
11:52:11 AM     all   2433.28
11:52:16 AM     all   2268.17
11:52:21 AM     all   2612.23
11:52:26 AM     all   2273.30
11:52:31 AM     all   2375.48
11:52:36 AM     all   2692.65
11:52:41 AM     all   2257.01
11:52:46 AM     all   3019.19
11:52:51 AM     all   2364.15
11:52:56 AM     all   2419.26
11:53:01 AM     all   2054.21
11:53:06 AM     all   1083.26
11:53:11 AM     all   2259.58
11:53:16 AM     all   2703.57
11:53:21 AM     all   2614.85
11:53:26 AM     all   2689.65
11:53:31 AM     all   1090.77
Average:        all   2115.22
