Linux 5.15.0-122-generic (gl5) 	11/28/2024 	_x86_64_	(32 CPU)

10:16:28 PM     CPU       MHz
10:16:33 PM     all    799.99
10:16:38 PM     all    799.99
10:16:43 PM     all    799.99
10:16:48 PM     all    799.99
10:16:53 PM     all    799.99
10:16:58 PM     all    799.99
10:17:03 PM     all    799.99
10:17:08 PM     all    799.99
10:17:13 PM     all    799.99
10:17:18 PM     all    799.99
10:17:23 PM     all    799.99
10:17:28 PM     all    799.99
10:17:33 PM     all    800.00
Average:        all    799.99
