Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:26:10 PM     CPU       MHz
02:26:15 PM     all    799.99
02:26:20 PM     all    799.99
02:26:25 PM     all    799.99
02:26:30 PM     all    799.99
02:26:35 PM     all    799.99
02:26:40 PM     all    799.99
02:26:45 PM     all    799.99
02:26:50 PM     all    799.99
02:26:55 PM     all    799.99
02:27:00 PM     all    799.99
02:27:05 PM     all    799.99
02:27:10 PM     all    799.99
02:27:15 PM     all    799.99
Average:        all    799.99
