Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:10:31 PM     CPU       MHz
01:10:36 PM     all   2499.99
01:10:41 PM     all   2499.99
01:10:46 PM     all   2499.99
01:10:51 PM     all   2499.99
01:10:56 PM     all   2499.99
01:11:01 PM     all   2499.99
01:11:06 PM     all   2499.99
01:11:11 PM     all   2499.99
01:11:16 PM     all   2499.99
01:11:21 PM     all   2499.98
01:11:26 PM     all   2499.99
01:11:31 PM     all   2499.99
Average:        all   2499.99
