Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:01:57 PM     CPU       MHz
04:02:02 PM     all   2540.61
04:02:07 PM     all   2499.99
04:02:12 PM     all   2478.60
04:02:17 PM     all   2593.74
04:02:22 PM     all   2233.67
04:02:27 PM     all   2270.06
04:02:32 PM     all   1607.60
04:02:37 PM     all   2328.04
04:02:42 PM     all   1926.99
04:02:47 PM     all   2372.90
04:02:52 PM     all   2430.58
04:02:57 PM     all   1615.18
04:03:02 PM     all   1178.48
Average:        all   2159.73
