Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:59:53 AM     CPU       MHz
11:59:58 AM     all   2632.17
12:00:03 PM     all   3009.33
12:00:08 PM     all   2993.91
12:00:13 PM     all   3114.60
12:00:18 PM     all   3120.36
12:00:23 PM     all   3097.59
12:00:28 PM     all   3065.86
12:00:33 PM     all   2568.11
12:00:38 PM     all   2520.89
12:00:43 PM     all   2847.08
12:00:48 PM     all   3124.53
12:00:53 PM     all   2706.78
12:00:58 PM     all   2611.48
12:01:03 PM     all   2725.41
12:01:08 PM     all   3074.37
12:01:13 PM     all   2545.31
12:01:18 PM     all   2486.34
12:01:23 PM     all   2740.62
12:01:28 PM     all   2765.57
12:01:33 PM     all   2610.53
12:01:38 PM     all   2523.44
12:01:43 PM     all   2643.45
12:01:48 PM     all   2938.69
12:01:53 PM     all   2545.61
12:01:58 PM     all   2172.06
Average:        all   2767.36
