Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:08:00 AM     CPU       MHz
11:08:05 AM     all   2521.86
11:08:10 AM     all   2499.99
11:08:15 AM     all   2499.99
11:08:20 AM     all   2499.99
11:08:25 AM     all   2499.99
11:08:30 AM     all   2499.99
11:08:35 AM     all   2499.99
11:08:40 AM     all   2499.99
11:08:45 AM     all   2499.99
11:08:50 AM     all   2499.99
11:08:55 AM     all   2543.74
11:09:00 AM     all   2521.86
11:09:05 AM     all   2499.99
11:09:10 AM     all   2499.99
11:09:15 AM     all   2499.99
11:09:20 AM     all   2499.99
11:09:25 AM     all   2499.99
11:09:30 AM     all   2499.99
11:09:35 AM     all   2499.99
11:09:40 AM     all   2521.87
11:09:45 AM     all   2499.99
11:09:50 AM     all   2499.99
11:09:55 AM     all   2499.99
11:10:00 AM     all   2499.99
11:10:05 AM     all   2784.37
Average:        all   2515.74
