Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:56:59 PM     CPU       MHz
02:57:04 PM     all   2323.71
02:57:09 PM     all   2189.68
02:57:14 PM     all   1253.71
02:57:19 PM     all   2020.14
02:57:24 PM     all   2026.47
02:57:29 PM     all   2205.81
02:57:34 PM     all   2075.08
02:57:39 PM     all   2079.50
02:57:44 PM     all   2523.24
02:57:49 PM     all   2011.45
02:57:54 PM     all   1969.85
02:57:59 PM     all   2155.88
02:58:04 PM     all    968.31
Average:        all   1984.83
