Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:07:55 PM     CPU       MHz
01:08:00 PM     all   2587.48
01:08:05 PM     all   2499.99
01:08:10 PM     all   2499.96
01:08:15 PM     all   2499.88
01:08:20 PM     all   2499.86
01:08:25 PM     all   2499.88
01:08:30 PM     all   2499.91
01:08:35 PM     all   2521.81
01:08:40 PM     all   2521.73
01:08:45 PM     all   2499.96
01:08:50 PM     all   2499.96
01:08:55 PM     all   2565.56
Average:        all   2516.33
