Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

04:50:08 PM     CPU       MHz
04:50:13 PM     all   2499.99
04:50:18 PM     all   1233.92
04:50:23 PM     all   2493.95
04:50:28 PM     all   1247.19
04:50:33 PM     all    936.52
04:50:38 PM     all   2350.17
04:50:43 PM     all   2275.02
04:50:48 PM     all   1328.26
04:50:53 PM     all   1135.68
04:50:58 PM     all   2544.34
04:51:03 PM     all   2488.57
04:51:08 PM     all   1189.73
04:51:13 PM     all   2408.57
04:51:18 PM     all   2510.24
04:51:23 PM     all   1195.86
04:51:28 PM     all   2378.83
04:51:33 PM     all   1275.13
04:51:38 PM     all   2262.65
04:51:43 PM     all   2401.37
04:51:48 PM     all   2454.01
04:51:53 PM     all   2337.79
04:51:58 PM     all   1114.90
04:52:03 PM     all   2351.00
04:52:08 PM     all   2283.72
04:52:13 PM     all    952.08
Average:        all   1905.98
