Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:45:48 AM     CPU       MHz
11:45:53 AM     all   2490.34
11:45:58 AM     all   2506.21
11:46:03 AM     all   2030.65
11:46:08 AM     all   1195.01
11:46:13 AM     all   2438.37
11:46:18 AM     all   1243.61
11:46:23 AM     all   2189.17
11:46:28 AM     all   2023.97
11:46:33 AM     all    993.05
11:46:38 AM     all   2209.44
11:46:43 AM     all   2082.74
11:46:48 AM     all   2325.99
11:46:53 AM     all   2172.94
11:46:58 AM     all   2257.82
11:47:03 AM     all   2417.62
11:47:08 AM     all   1670.07
11:47:13 AM     all   2324.68
11:47:18 AM     all   2430.53
11:47:23 AM     all   2301.99
11:47:28 AM     all   1974.60
11:47:33 AM     all   1220.99
11:47:38 AM     all   2321.74
11:47:43 AM     all   2465.47
11:47:48 AM     all   1931.54
11:47:53 AM     all   2373.62
Average:        all   2063.69
