Linux 5.15.0-122-generic (gl5) 	11/28/2024 	_x86_64_	(32 CPU)

10:31:26 PM     CPU       MHz
10:31:31 PM     all    799.99
10:31:36 PM     all    799.99
10:31:41 PM     all    799.99
10:31:46 PM     all    799.99
10:31:51 PM     all    800.00
10:31:56 PM     all    799.99
10:32:01 PM     all    799.99
10:32:06 PM     all    799.99
10:32:11 PM     all    799.99
10:32:16 PM     all    799.99
10:32:21 PM     all    799.99
10:32:26 PM     all    799.99
10:32:31 PM     all    800.00
Average:        all    799.99
