Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

03:24:40 PM     CPU       MHz
03:24:45 PM     all    799.99
03:24:50 PM     all    799.99
03:24:55 PM     all    799.99
03:25:00 PM     all    799.99
03:25:05 PM     all    799.99
03:25:10 PM     all    799.99
03:25:15 PM     all    799.99
03:25:20 PM     all    799.99
03:25:25 PM     all    799.99
03:25:30 PM     all    799.99
03:25:35 PM     all    799.99
03:25:40 PM     all    799.99
03:25:45 PM     all    799.99
Average:        all    799.99
