Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:17:58 PM     CPU       MHz
04:18:03 PM     all    799.99
04:18:08 PM     all    799.99
04:18:13 PM     all    799.99
04:18:18 PM     all    799.99
04:18:23 PM     all    799.99
04:18:28 PM     all    799.99
04:18:33 PM     all    799.99
04:18:38 PM     all    799.99
04:18:43 PM     all    799.99
04:18:48 PM     all    799.99
04:18:53 PM     all    799.99
04:18:58 PM     all    799.99
04:19:03 PM     all    799.99
Average:        all    799.99
