Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:04:05 PM     CPU       MHz
01:04:10 PM     all   2871.87
01:04:15 PM     all   2890.62
01:04:20 PM     all   2737.49
01:04:25 PM     all   3024.99
01:04:30 PM     all   2893.74
01:04:35 PM     all   2718.74
01:04:40 PM     all   2653.12
01:04:45 PM     all   2653.11
01:04:50 PM     all   2649.99
01:04:55 PM     all   2821.86
01:05:00 PM     all   2521.86
01:05:05 PM     all   2696.87
Average:        all   2761.19
