Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

01:19:21 PM     CPU       MHz
01:19:26 PM     all    799.99
01:19:31 PM     all    799.99
01:19:36 PM     all    799.99
01:19:41 PM     all    799.99
01:19:46 PM     all    799.99
01:19:51 PM     all    799.99
01:19:56 PM     all    799.99
01:20:01 PM     all    799.99
01:20:06 PM     all    799.99
01:20:11 PM     all    799.99
01:20:16 PM     all    799.99
01:20:21 PM     all    799.99
01:20:26 PM     all    799.99
01:20:31 PM     all    799.99
01:20:36 PM     all    799.99
01:20:41 PM     all    799.99
01:20:46 PM     all    799.99
01:20:51 PM     all    799.99
01:20:56 PM     all    799.99
01:21:01 PM     all    799.99
01:21:06 PM     all    799.99
01:21:11 PM     all    799.99
01:21:16 PM     all    799.99
01:21:21 PM     all    799.99
01:21:26 PM     all    799.99
Average:        all    799.99
