Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:00:17 PM     CPU       MHz
01:00:22 PM     all   2499.99
01:00:27 PM     all   2499.99
01:00:32 PM     all   2499.99
01:00:37 PM     all   2499.05
01:00:42 PM     all   2499.99
01:00:47 PM     all   2499.04
01:00:52 PM     all   2499.99
01:00:57 PM     all   2499.99
01:01:02 PM     all   2499.99
01:01:07 PM     all   2499.99
01:01:12 PM     all   2499.99
01:01:17 PM     all   2499.99
Average:        all   2499.83
