Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:14:21 PM     CPU       MHz
01:14:26 PM     all    799.99
01:14:31 PM     all    799.99
01:14:36 PM     all    799.99
01:14:41 PM     all    799.99
01:14:46 PM     all    799.99
01:14:51 PM     all    799.99
01:14:56 PM     all    799.99
01:15:01 PM     all    799.99
01:15:06 PM     all    799.99
01:15:11 PM     all    799.99
01:15:16 PM     all    799.99
01:15:21 PM     all    799.99
Average:        all    799.99
