Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:02:25 AM     CPU       MHz
11:02:30 AM     all   2444.77
11:02:35 AM     all   3026.10
11:02:40 AM     all   2579.02
11:02:45 AM     all   2849.24
11:02:50 AM     all   2506.38
11:02:55 AM     all   2704.93
11:03:00 AM     all   2797.50
11:03:05 AM     all   2769.30
11:03:10 AM     all   2874.64
11:03:15 AM     all   2555.13
11:03:20 AM     all   2268.22
11:03:25 AM     all   2543.74
11:03:30 AM     all   2675.33
11:03:35 AM     all   2318.82
11:03:40 AM     all   2699.52
11:03:45 AM     all   2656.42
11:03:50 AM     all   2741.56
11:03:55 AM     all   2631.24
11:04:00 AM     all   2724.85
11:04:05 AM     all   2767.93
11:04:10 AM     all   3114.98
11:04:15 AM     all   2962.04
11:04:20 AM     all   3131.72
11:04:25 AM     all   3111.02
11:04:30 AM     all   1878.67
Average:        all   2693.32
