Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

04:13:12 PM     CPU       MHz
04:13:17 PM     all   2637.49
04:13:22 PM     all   2499.99
04:13:27 PM     all   2499.99
04:13:32 PM     all   2499.99
04:13:37 PM     all   2499.99
04:13:42 PM     all   2499.99
04:13:47 PM     all   2499.99
04:13:52 PM     all   2499.99
04:13:57 PM     all   2562.49
04:14:02 PM     all   2518.34
04:14:07 PM     all   2499.99
04:14:12 PM     all   2499.99
04:14:17 PM     all   2499.99
04:14:22 PM     all   2499.99
04:14:27 PM     all   2499.99
04:14:32 PM     all   2499.99
04:14:37 PM     all   2499.99
04:14:42 PM     all   2499.99
04:14:47 PM     all   2499.99
04:14:52 PM     all   2534.37
04:14:57 PM     all   2499.99
04:15:02 PM     all   2637.49
04:15:07 PM     all   2499.99
04:15:12 PM     all   2587.49
04:15:17 PM     all   1063.13
Average:        all   2461.62
