Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:11:30 PM     CPU       MHz
04:11:35 PM     all   2543.74
04:11:40 PM     all   2521.87
04:11:45 PM     all   2499.99
04:11:50 PM     all   2696.87
04:11:55 PM     all   2631.23
04:12:00 PM     all   2937.52
04:12:05 PM     all   3000.68
04:12:10 PM     all   2831.28
04:12:15 PM     all   3140.77
04:12:20 PM     all   2763.56
04:12:25 PM     all   2742.79
04:12:30 PM     all   2872.99
04:12:35 PM     all   2940.66
Average:        all   2778.77
