Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

03:53:10 PM     CPU       MHz
03:53:15 PM     all    799.99
03:53:20 PM     all    799.99
03:53:25 PM     all    799.99
03:53:30 PM     all    799.99
03:53:35 PM     all    799.99
03:53:40 PM     all    799.99
03:53:45 PM     all    799.99
03:53:50 PM     all    799.99
03:53:55 PM     all    799.99
03:54:00 PM     all    799.99
03:54:05 PM     all    799.99
03:54:10 PM     all    799.99
03:54:15 PM     all    799.99
03:54:20 PM     all    799.99
03:54:25 PM     all    799.99
03:54:30 PM     all    799.99
03:54:35 PM     all    799.99
03:54:40 PM     all    799.99
03:54:45 PM     all    799.99
03:54:50 PM     all    799.99
03:54:55 PM     all    799.99
03:55:00 PM     all    799.99
03:55:05 PM     all    799.99
03:55:10 PM     all    799.99
03:55:15 PM     all    799.99
Average:        all    799.99
