Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:35:48 PM     CPU       MHz
02:35:53 PM     all   2490.79
02:35:58 PM     all   2521.87
02:36:03 PM     all   2565.62
02:36:08 PM     all   2499.99
02:36:13 PM     all   2499.99
02:36:18 PM     all   2499.99
02:36:23 PM     all   2499.99
02:36:28 PM     all   2499.99
02:36:33 PM     all   2499.99
02:36:38 PM     all   2499.99
02:36:43 PM     all   2499.99
02:36:48 PM     all   2499.99
02:36:53 PM     all   1595.10
Average:        all   2436.41
