Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

12:01:31 PM     CPU       MHz
12:01:36 PM     all   2609.36
12:01:41 PM     all   2671.85
12:01:46 PM     all   2684.37
12:01:51 PM     all   2740.60
12:01:56 PM     all   2878.12
12:02:01 PM     all   2703.11
12:02:06 PM     all   2740.62
12:02:11 PM     all   2771.87
12:02:16 PM     all   2774.99
12:02:21 PM     all   2606.22
12:02:26 PM     all   2587.49
12:02:31 PM     all   2587.49
Average:        all   2696.34
