Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

12:07:58 PM     CPU       MHz
12:08:03 PM     all   2512.37
12:08:08 PM     all   2402.05
12:08:13 PM     all   2499.96
12:08:18 PM     all   2263.46
12:08:23 PM     all   2499.92
12:08:28 PM     all   2305.73
12:08:33 PM     all   2499.87
12:08:38 PM     all   2427.64
12:08:43 PM     all   2499.95
12:08:48 PM     all   2543.91
12:08:53 PM     all   2499.99
12:08:58 PM     all   2492.09
Average:        all   2453.91
