Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

11:31:30 AM     CPU       MHz
11:31:35 AM     all    799.99
11:31:40 AM     all    799.99
11:31:45 AM     all    799.99
11:31:50 AM     all    799.99
11:31:55 AM     all    799.99
11:32:00 AM     all    799.99
11:32:05 AM     all    799.99
11:32:10 AM     all    799.99
11:32:15 AM     all    799.99
11:32:20 AM     all    799.99
11:32:25 AM     all    799.99
11:32:30 AM     all    799.99
11:32:35 AM     all    799.99
11:32:40 AM     all    799.99
11:32:45 AM     all    799.99
11:32:50 AM     all    799.99
11:32:55 AM     all    799.99
11:33:00 AM     all    799.99
11:33:05 AM     all    799.99
11:33:10 AM     all    799.99
11:33:15 AM     all    799.99
11:33:20 AM     all    799.99
11:33:25 AM     all    799.99
11:33:30 AM     all    799.99
11:33:35 AM     all    799.99
Average:        all    799.99
