Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

05:21:09 PM     CPU       MHz
05:21:14 PM     all   2543.74
05:21:19 PM     all   2499.99
05:21:24 PM     all   2587.49
05:21:29 PM     all   2499.99
05:21:34 PM     all   2499.17
05:21:39 PM     all   2499.99
05:21:44 PM     all   2499.99
05:21:49 PM     all   2499.99
05:21:54 PM     all   2499.99
05:21:59 PM     all   2499.99
05:22:04 PM     all   2499.99
05:22:09 PM     all   2499.99
05:22:14 PM     all   2499.99
05:22:19 PM     all   2499.99
05:22:24 PM     all   2499.99
05:22:29 PM     all   2499.99
05:22:34 PM     all   2499.53
05:22:39 PM     all   2499.99
05:22:44 PM     all   2499.99
05:22:49 PM     all   2521.87
05:22:54 PM     all   2499.99
05:22:59 PM     all   2499.99
05:23:04 PM     all   2499.99
05:23:09 PM     all   2499.99
05:23:14 PM     all   2631.23
Average:        all   2511.31
