Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-29 19:56:20,0.08333,24.62109,24.62109,0.00000
2024-11-29 19:56:20,0.08333,24.62109,24.62109,0.00000
2024-11-29 19:56:20,0.08333,24.61914,24.61914,0.00000
2024-11-29 19:56:20,0.08333,24.69141,24.69141,0.00000
2024-11-29 19:56:20,0.08333,24.70703,24.70703,0.00000
2024-11-29 19:56:20,0.08333,24.67969,24.67969,0.00000
2024-11-29 19:56:20,0.08333,24.67969,24.67969,0.00000
2024-11-29 19:56:20,0.06250,24.96680,24.96680,0.00000
2024-11-29 19:56:20,0.06250,24.99219,24.99219,0.00000
2024-11-29 19:56:20,0.06250,25.28125,25.28125,0.00000
2024-11-29 19:56:20,0.06250,25.26758,25.26758,0.00000
2024-11-29 19:56:20,0.06250,25.25586,25.25586,0.00000
2024-11-29 19:56:20,0.06250,25.28516,25.28516,0.00000
2024-11-29 19:56:21,0.08333,25.32617,25.32617,0.00000
2024-11-29 19:56:21,0.08333,25.33008,25.33008,0.00000
2024-11-29 19:56:21,0.08333,25.28711,25.28711,0.00000
2024-11-29 19:56:21,0.08333,25.28711,25.28711,0.00000
2024-11-29 19:56:21,0.08333,25.34375,25.34375,0.00000
2024-11-29 19:56:21,0.08333,25.33008,25.33008,0.00000
2024-11-29 19:56:21,0.08333,25.30273,25.30273,0.00000
2024-11-29 19:56:21,0.08333,25.30273,25.30273,0.00000
2024-11-29 19:56:21,0.08333,25.33203,25.33203,0.00000
2024-11-29 19:56:21,0.08333,25.54688,25.54688,0.00000
2024-11-29 19:56:21,0.08333,25.55859,25.55859,0.00000
2024-11-29 19:56:21,0.08333,25.55859,25.55859,0.00000
2024-11-29 19:56:21,0.08333,25.57813,25.57813,0.00000
2024-11-29 19:56:21,0.08333,25.57617,25.57617,0.00000
2024-11-29 19:56:21,0.06250,25.73633,25.73633,0.00000
2024-11-29 19:56:21,0.08333,25.94336,25.94336,0.00000
2024-11-29 19:56:21,0.06250,25.98438,25.98438,0.00000
2024-11-29 19:56:21,0.08333,26.16992,26.16992,0.00000
2024-11-29 19:56:21,0.08333,26.26563,26.26563,0.00000
2024-11-29 19:56:21,0.08333,26.30273,26.30273,0.00000
2024-11-29 19:56:21,0.08333,26.35547,26.35547,0.00000
2024-11-29 19:56:21,0.08333,26.42578,26.42578,0.00000
2024-11-29 19:56:21,0.10417,26.67383,26.67383,0.00000
2024-11-29 19:56:21,0.10417,26.71875,26.71875,0.00000
2024-11-29 19:56:21,0.10417,26.77539,26.77539,0.00000
2024-11-29 19:56:21,0.10417,26.96484,26.96484,0.00000
2024-11-29 19:56:21,0.12500,27.23047,27.23047,0.00000
2024-11-29 19:56:21,0.12500,27.24414,27.24414,0.00000
2024-11-29 19:56:21,0.12500,27.61719,27.61719,0.00000
2024-11-29 19:56:21,0.14583,27.90820,27.90820,0.00000
2024-11-29 19:56:21,0.14583,27.88086,27.88086,0.00000
2024-11-29 19:56:21,0.14583,27.91797,27.91797,0.00000
2024-11-29 19:56:21,0.12500,28.27148,28.27148,0.00000
2024-11-29 19:56:21,0.12500,28.33008,28.33008,0.00000
2024-11-29 19:56:21,0.12500,28.37109,28.37109,0.00000
2024-11-29 19:56:21,0.12500,28.37109,28.37109,0.00000
2024-11-29 19:56:21,0.12500,28.37109,28.37109,0.00000
2024-11-29 19:56:21,0.14583,28.67383,28.67383,0.00000
2024-11-29 19:56:21,0.14583,28.96094,28.96094,0.00000
2024-11-29 19:56:21,0.14583,28.94922,28.94922,0.00000
2024-11-29 19:56:21,0.14583,29.01563,29.01563,0.00000
2024-11-29 19:56:21,0.16667,29.21875,29.21875,0.00000
2024-11-29 19:56:21,0.16667,29.27539,29.27539,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.52930,29.52930,0.00000
2024-11-29 19:56:21,0.16667,29.57813,29.57813,0.00000
2024-11-29 19:56:21,0.18750,29.62305,29.62305,0.00000
2024-11-29 19:56:21,0.18750,29.56055,29.56055,0.00000
2024-11-29 19:56:21,0.18750,29.60742,29.60742,0.00000
2024-11-29 19:56:21,0.18750,29.71680,29.71680,0.00000
2024-11-29 19:56:21,0.20833,30.18750,30.18750,0.00000
2024-11-29 19:56:21,0.20833,30.37109,30.37109,0.00000
2024-11-29 19:56:21,0.20833,30.34375,30.34375,0.00000
2024-11-29 19:56:21,0.20833,30.41602,30.41602,0.00000
2024-11-29 19:56:21,0.20833,30.34375,30.34375,0.00000
2024-11-29 19:56:21,0.22917,30.78906,30.78906,0.00000
2024-11-29 19:56:21,0.22917,30.78906,30.78906,0.00000
2024-11-29 19:56:21,0.22917,30.83789,30.83789,0.00000
2024-11-29 19:56:21,0.22917,30.98047,30.98047,0.00000
2024-11-29 19:56:21,0.22917,31.02930,31.02930,0.00000
2024-11-29 19:56:21,0.22917,31.00391,31.00391,0.00000
2024-11-29 19:56:21,0.22917,31.04883,31.04883,0.00000
2024-11-29 19:56:21,0.22917,31.04883,31.04883,0.00000
2024-11-29 19:56:21,0.27083,32.08008,32.08008,0.00000
