Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-29 20:18:53,0.08333,34.55469,34.55469,0.00000
2024-11-29 20:18:53,0.08333,34.48438,34.48438,0.00000
2024-11-29 20:18:53,0.08333,34.42188,34.42188,0.00000
2024-11-29 20:18:53,0.08333,34.39063,34.39063,0.00000
2024-11-29 20:18:53,0.08333,34.35938,34.35938,0.00000
2024-11-29 20:18:53,0.08333,34.35938,34.35938,0.00000
2024-11-29 20:18:53,0.08333,34.34375,34.34375,0.00000
2024-11-29 20:18:53,0.08333,34.31250,34.31250,0.00000
2024-11-29 20:18:53,0.08333,34.32031,34.32031,0.00000
2024-11-29 20:18:53,0.08333,34.24219,34.24219,0.00000
2024-11-29 20:18:53,0.08333,34.24219,34.24219,0.00000
2024-11-29 20:18:53,0.08333,34.21094,34.21094,0.00000
2024-11-29 20:18:53,0.08333,34.17969,34.17969,0.00000
2024-11-29 20:18:53,0.08333,34.21094,34.21094,0.00000
2024-11-29 20:18:53,0.08333,34.17188,34.17188,0.00000
2024-11-29 20:18:53,0.08333,34.21875,34.21875,0.00000
2024-11-29 20:18:53,0.08333,34.21875,34.21875,0.00000
2024-11-29 20:18:53,0.06250,34.22656,34.22656,0.00000
2024-11-29 20:18:53,0.06250,34.23438,34.23438,0.00000
2024-11-29 20:18:53,0.08333,34.22656,34.22656,0.00000
2024-11-29 20:18:54,0.06250,34.10156,34.10156,0.00000
2024-11-29 20:18:54,0.06250,33.97656,33.97656,0.00000
2024-11-29 20:18:54,0.06250,33.98438,33.98438,0.00000
2024-11-29 20:18:54,0.06250,33.98438,33.98438,0.00000
2024-11-29 20:18:54,0.06250,34.03906,34.03906,0.00000
2024-11-29 20:18:54,0.06250,34.03906,34.03906,0.00000
2024-11-29 20:18:54,0.06250,34.03906,34.03906,0.00000
2024-11-29 20:18:54,0.08333,34.07813,34.07813,0.00000
2024-11-29 20:18:54,0.08333,34.07813,34.07813,0.00000
2024-11-29 20:18:54,0.08333,34.03125,34.03125,0.00000
2024-11-29 20:18:54,0.08333,34.10156,34.10156,0.00000
2024-11-29 20:18:54,0.08333,34.17188,34.17188,0.00000
2024-11-29 20:18:54,0.08333,34.18750,34.18750,0.00000
2024-11-29 20:18:54,0.08333,34.14844,34.14844,0.00000
2024-11-29 20:18:54,0.08333,34.21094,34.21094,0.00000
2024-11-29 20:18:54,0.08333,34.21094,34.21094,0.00000
2024-11-29 20:18:54,0.08333,34.13281,34.13281,0.00000
2024-11-29 20:18:54,0.08333,34.03906,34.03906,0.00000
2024-11-29 20:18:54,0.08333,34.03906,34.03906,0.00000
2024-11-29 20:18:54,0.08333,34.00000,34.00000,0.00000
2024-11-29 20:18:54,0.08333,34.00000,34.00000,0.00000
2024-11-29 20:18:54,0.08333,34.10938,34.10938,0.00000
2024-11-29 20:18:54,0.08333,34.11719,34.11719,0.00000
2024-11-29 20:18:54,0.08333,34.04688,34.04688,0.00000
2024-11-29 20:18:54,0.08333,34.04688,34.04688,0.00000
2024-11-29 20:18:54,0.08333,34.67969,34.67969,0.00000
2024-11-29 20:18:54,0.08333,34.68750,34.68750,0.00000
2024-11-29 20:18:54,0.08333,34.72656,34.72656,0.00000
2024-11-29 20:18:54,0.08333,34.72656,34.72656,0.00000
2024-11-29 20:18:54,0.08333,34.71875,34.71875,0.00000
2024-11-29 20:18:54,0.08333,34.73438,34.73438,0.00000
2024-11-29 20:18:54,0.10417,35.75781,35.75781,0.00000
2024-11-29 20:18:54,0.12500,36.30469,36.30469,0.00000
2024-11-29 20:18:54,0.12500,36.53906,36.53906,0.00000
2024-11-29 20:18:54,0.12500,36.77344,36.77344,0.00000
2024-11-29 20:18:54,0.14583,36.81250,36.81250,0.00000
2024-11-29 20:18:54,0.14583,36.81250,36.81250,0.00000
2024-11-29 20:18:54,0.14583,36.96094,36.96094,0.00000
2024-11-29 20:18:54,0.14583,37.08594,37.08594,0.00000
2024-11-29 20:18:54,0.14583,37.08594,37.08594,0.00000
2024-11-29 20:18:54,0.14583,37.08594,37.08594,0.00000
2024-11-29 20:18:54,0.14583,37.08594,37.08594,0.00000
2024-11-29 20:18:54,0.14583,37.13281,37.13281,0.00000
2024-11-29 20:18:54,0.14583,37.26563,37.26563,0.00000
2024-11-29 20:18:54,0.12500,37.59375,37.59375,0.00000
2024-11-29 20:18:54,0.16667,37.90625,37.90625,0.00000
2024-11-29 20:18:54,0.16667,37.97656,37.97656,0.00000
2024-11-29 20:18:54,0.16667,38.17188,38.17188,0.00000
2024-11-29 20:18:54,0.16667,38.17969,38.17969,0.00000
2024-11-29 20:18:54,0.16667,38.28906,38.28906,0.00000
2024-11-29 20:18:54,0.18750,39.70313,39.70313,0.00000
2024-11-29 20:18:54,0.18750,39.70313,39.70313,0.00000
2024-11-29 20:18:54,0.18750,39.70313,39.70313,0.00000
2024-11-29 20:18:54,0.20833,39.76563,39.76563,0.00000
2024-11-29 20:18:54,0.20833,39.76563,39.76563,0.00000
2024-11-29 20:18:54,0.20833,39.82813,39.82813,0.00000
2024-11-29 20:18:54,0.20833,39.89844,39.89844,0.00000
2024-11-29 20:18:54,0.20833,39.95313,39.95313,0.00000
2024-11-29 20:18:54,0.20833,39.85156,39.85156,0.00000
2024-11-29 20:18:54,0.20833,39.85156,39.85156,0.00000
2024-11-29 20:18:54,0.20833,39.85156,39.85156,0.00000
