Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-29 20:17:12,0.04167,32.07031,32.07031,0.00000
2024-11-29 20:17:12,0.04167,32.11719,32.11719,0.00000
2024-11-29 20:17:12,0.04167,32.02344,32.02344,0.00000
2024-11-29 20:17:12,0.04167,31.99219,31.99219,0.00000
2024-11-29 20:17:12,0.04167,32.12500,32.12500,0.00000
2024-11-29 20:17:12,0.04167,32.10156,32.10156,0.00000
2024-11-29 20:17:12,0.04167,32.03125,32.03125,0.00000
2024-11-29 20:17:13,0.03125,31.92969,31.92969,0.00000
2024-11-29 20:17:13,0.03125,31.97656,31.97656,0.00000
2024-11-29 20:17:13,0.03125,31.97656,31.97656,0.00000
2024-11-29 20:17:13,0.03125,31.94531,31.94531,0.00000
2024-11-29 20:17:13,0.04167,31.90625,31.90625,0.00000
2024-11-29 20:17:13,0.04167,31.90625,31.90625,0.00000
2024-11-29 20:17:13,0.06250,31.87500,31.87500,0.00000
2024-11-29 20:17:13,0.06250,31.79688,31.79688,0.00000
2024-11-29 20:17:13,0.06250,31.79688,31.79688,0.00000
2024-11-29 20:17:13,0.06250,31.78906,31.78906,0.00000
2024-11-29 20:17:13,0.06250,31.71875,31.71875,0.00000
2024-11-29 20:17:13,0.06250,31.64844,31.64844,0.00000
2024-11-29 20:17:13,0.04167,31.60938,31.60938,0.00000
2024-11-29 20:17:13,0.04167,31.59375,31.59375,0.00000
2024-11-29 20:17:13,0.04167,31.71094,31.71094,0.00000
2024-11-29 20:17:13,0.04167,31.71094,31.71094,0.00000
2024-11-29 20:17:13,0.04167,31.71875,31.71875,0.00000
2024-11-29 20:17:13,0.04167,31.75781,31.75781,0.00000
2024-11-29 20:17:13,0.04167,31.91406,31.91406,0.00000
2024-11-29 20:17:13,0.04167,31.92188,31.92188,0.00000
2024-11-29 20:17:13,0.04167,32.11719,32.11719,0.00000
2024-11-29 20:17:13,0.04167,31.96094,31.96094,0.00000
2024-11-29 20:17:13,0.04167,32.02344,32.02344,0.00000
2024-11-29 20:17:13,0.04167,32.02344,32.02344,0.00000
2024-11-29 20:17:13,0.04167,31.97656,31.97656,0.00000
2024-11-29 20:17:13,0.08333,34.07813,34.07813,0.00000
2024-11-29 20:17:13,0.08333,34.25000,34.25000,0.00000
2024-11-29 20:17:13,0.10417,34.95313,34.95313,0.00000
2024-11-29 20:17:13,0.12500,35.78125,35.78125,0.00000
2024-11-29 20:17:13,0.12500,35.82813,35.82813,0.00000
2024-11-29 20:17:13,0.12500,35.82813,35.82813,0.00000
2024-11-29 20:17:13,0.12500,35.88281,35.88281,0.00000
2024-11-29 20:17:13,0.12500,35.89063,35.89063,0.00000
2024-11-29 20:17:13,0.12500,35.94531,35.94531,0.00000
2024-11-29 20:17:13,0.12500,35.89063,35.89063,0.00000
2024-11-29 20:17:13,0.12500,35.92188,35.92188,0.00000
2024-11-29 20:17:13,0.12500,35.97656,35.97656,0.00000
2024-11-29 20:17:13,0.12500,36.10156,36.10156,0.00000
2024-11-29 20:17:13,0.12500,36.25000,36.25000,0.00000
2024-11-29 20:17:13,0.14583,36.51563,36.51563,0.00000
2024-11-29 20:17:13,0.14583,36.54688,36.54688,0.00000
2024-11-29 20:17:13,0.14583,36.58594,36.58594,0.00000
2024-11-29 20:17:13,0.14583,36.59375,36.59375,0.00000
2024-11-29 20:17:13,0.14583,37.21875,37.21875,0.00000
2024-11-29 20:17:13,0.16667,37.35156,37.35156,0.00000
2024-11-29 20:17:13,0.16667,37.35156,37.35156,0.00000
2024-11-29 20:17:13,0.16667,37.85938,37.85938,0.00000
2024-11-29 20:17:13,0.16667,38.07031,38.07031,0.00000
2024-11-29 20:17:13,0.18750,38.11719,38.11719,0.00000
2024-11-29 20:17:13,0.18750,38.11719,38.11719,0.00000
2024-11-29 20:17:13,0.18750,38.14844,38.14844,0.00000
2024-11-29 20:17:13,0.18750,38.11719,38.11719,0.00000
2024-11-29 20:17:13,0.18750,38.14844,38.14844,0.00000
2024-11-29 20:17:13,0.18750,38.14844,38.14844,0.00000
2024-11-29 20:17:13,0.18750,38.16406,38.16406,0.00000
2024-11-29 20:17:13,0.18750,38.17969,38.17969,0.00000
2024-11-29 20:17:13,0.16667,38.66406,38.66406,0.00000
2024-11-29 20:17:13,0.16667,38.66406,38.66406,0.00000
2024-11-29 20:17:13,0.16667,38.66406,38.66406,0.00000
2024-11-29 20:17:13,0.16667,38.66406,38.66406,0.00000
2024-11-29 20:17:13,0.16667,38.68750,38.68750,0.00000
2024-11-29 20:17:13,0.16667,38.68750,38.68750,0.00000
2024-11-29 20:17:13,0.16667,38.69531,38.69531,0.00000
2024-11-29 20:17:13,0.18750,39.10938,39.10938,0.00000
2024-11-29 20:17:13,0.18750,39.03906,39.03906,0.00000
2024-11-29 20:17:13,0.18750,39.30469,39.30469,0.00000
2024-11-29 20:17:13,0.18750,39.64844,39.64844,0.00000
2024-11-29 20:17:13,0.18750,39.71094,39.71094,0.00000
2024-11-29 20:17:13,0.18750,39.71094,39.71094,0.00000
2024-11-29 20:17:13,0.18750,39.71094,39.71094,0.00000
2024-11-29 20:17:13,0.18750,39.71094,39.71094,0.00000
2024-11-29 20:17:13,0.18750,39.70313,39.70313,0.00000
2024-11-29 20:17:13,0.18750,39.71094,39.71094,0.00000
2024-11-29 20:17:13,0.20833,39.95313,39.95313,0.00000
2024-11-29 20:17:13,0.20833,40.09375,40.09375,0.00000
2024-11-29 20:17:13,0.20833,40.21875,40.21875,0.00000
2024-11-29 20:17:13,0.20833,40.28125,40.28125,0.00000
2024-11-29 20:17:13,0.20833,40.34375,40.34375,0.00000
