Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:03:32 PM     CPU       MHz
04:03:37 PM     all   2573.02
04:03:42 PM     all   2499.99
04:03:47 PM     all   2499.99
04:03:52 PM     all   2521.86
04:03:57 PM     all   2499.99
04:04:02 PM     all   2499.99
04:04:07 PM     all   2587.49
04:04:12 PM     all   2499.99
04:04:17 PM     all   2499.99
04:04:22 PM     all   2499.99
04:04:27 PM     all   2499.99
04:04:32 PM     all   2499.99
04:04:37 PM     all   2646.86
Average:        all   2525.32
