Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:46:58 PM     CPU       MHz
02:47:03 PM     all    799.99
02:47:08 PM     all    799.99
02:47:13 PM     all    799.99
02:47:18 PM     all    799.99
02:47:23 PM     all    799.99
02:47:28 PM     all    799.99
02:47:33 PM     all    799.99
02:47:38 PM     all    799.99
02:47:43 PM     all    799.99
02:47:48 PM     all    799.99
02:47:53 PM     all    799.99
02:47:58 PM     all    800.00
02:48:03 PM     all    800.00
Average:        all    799.99
