Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

01:45:10 PM     CPU       MHz
01:45:15 PM     all   2540.98
01:45:20 PM     all   2499.99
01:45:25 PM     all   2499.99
01:45:30 PM     all   2499.99
01:45:35 PM     all   2499.99
01:45:40 PM     all   2499.99
01:45:45 PM     all   2499.99
01:45:50 PM     all   2499.99
01:45:55 PM     all   2499.99
01:46:00 PM     all   2499.99
01:46:05 PM     all   2499.99
01:46:10 PM     all   2499.99
01:46:15 PM     all   2499.99
01:46:20 PM     all   2499.99
01:46:25 PM     all   2521.86
01:46:30 PM     all   2499.99
01:46:35 PM     all   2521.87
01:46:40 PM     all   2499.99
01:46:45 PM     all   2521.87
01:46:50 PM     all   2499.99
01:46:55 PM     all   2587.49
01:47:00 PM     all   2587.49
01:47:05 PM     all   2565.62
01:47:10 PM     all   2521.86
01:47:15 PM     all   2565.61
Average:        all   2517.38
