Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

03:10:43 PM     CPU       MHz
03:10:48 PM     all   2301.86
03:10:53 PM     all   2499.99
03:10:58 PM     all   2499.99
03:11:03 PM     all   2499.99
03:11:08 PM     all   2499.99
03:11:13 PM     all   2499.99
03:11:18 PM     all   2499.99
03:11:23 PM     all   2499.99
03:11:28 PM     all   2499.99
03:11:33 PM     all   2499.99
03:11:38 PM     all   2499.99
03:11:43 PM     all   2499.99
03:11:48 PM     all   2499.99
03:11:53 PM     all   2499.99
03:11:58 PM     all   2499.99
03:12:03 PM     all   2499.81
03:12:08 PM     all   2499.99
03:12:13 PM     all   2499.99
03:12:18 PM     all   2499.99
03:12:23 PM     all   2499.99
03:12:28 PM     all   2499.99
03:12:33 PM     all   2499.99
03:12:38 PM     all   2521.87
03:12:43 PM     all   2499.99
03:12:48 PM     all   2483.90
Average:        all   2492.29
