Linux 5.15.0-122-generic (gl5) 	12/03/2024 	_x86_64_	(32 CPU)

12:51:06 PM     CPU       MHz
12:51:11 PM     all   2563.66
12:51:16 PM     all   2500.25
12:51:21 PM     all   2505.28
12:51:26 PM     all   3146.97
12:51:31 PM     all   2893.74
12:51:36 PM     all   2525.82
12:51:41 PM     all   3058.87
12:51:46 PM     all   2918.96
12:51:51 PM     all   2654.32
12:51:56 PM     all   2921.89
12:52:01 PM     all   2610.59
12:52:06 PM     all   2978.95
12:52:11 PM     all   2871.87
12:52:16 PM     all   3020.38
12:52:21 PM     all   3004.62
12:52:26 PM     all   2526.99
12:52:31 PM     all   2960.29
12:52:36 PM     all   2499.99
12:52:41 PM     all   2701.59
12:52:46 PM     all   3034.67
12:52:51 PM     all   3078.37
12:52:56 PM     all   3068.85
12:53:01 PM     all   2784.37
12:53:06 PM     all   3128.12
12:53:11 PM     all   2657.62
Average:        all   2824.68
