Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:52:15 PM     CPU       MHz
04:52:20 PM     all    799.99
04:52:25 PM     all    799.99
04:52:30 PM     all    799.99
04:52:35 PM     all    799.99
04:52:40 PM     all    799.99
04:52:45 PM     all    799.99
04:52:50 PM     all    799.99
04:52:55 PM     all    799.99
04:53:00 PM     all    799.99
04:53:05 PM     all    799.99
04:53:10 PM     all    799.99
04:53:15 PM     all    799.99
04:53:20 PM     all    799.99
Average:        all    799.99
