Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

01:02:48 PM     CPU       MHz
01:02:53 PM     all   2499.99
01:02:58 PM     all   2499.95
01:03:03 PM     all   2499.91
01:03:08 PM     all   2499.95
01:03:13 PM     all   2499.95
01:03:18 PM     all   2499.95
01:03:23 PM     all   2499.99
01:03:28 PM     all   2499.99
01:03:33 PM     all   2499.99
01:03:38 PM     all   2499.91
01:03:43 PM     all   2499.99
01:03:48 PM     all   2499.95
Average:        all   2499.96
