Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

04:57:03 PM     CPU       MHz
04:57:08 PM     all   2467.78
04:57:13 PM     all   2496.86
04:57:18 PM     all   2509.37
04:57:23 PM     all   2499.99
04:57:28 PM     all   2521.86
04:57:33 PM     all   2499.99
04:57:38 PM     all   2499.99
04:57:43 PM     all   2499.99
04:57:48 PM     all   2499.99
04:57:53 PM     all   2499.99
04:57:58 PM     all   2499.99
04:58:03 PM     all   2499.99
04:58:08 PM     all   2138.09
Average:        all   2471.84
