Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

02:40:36 PM     CPU       MHz
02:40:41 PM     all   2499.99
02:40:46 PM     all   2521.86
02:40:51 PM     all   2499.99
02:40:56 PM     all   2499.99
02:41:01 PM     all   2499.99
02:41:06 PM     all   2499.99
02:41:11 PM     all   2499.99
02:41:16 PM     all   2499.99
02:41:21 PM     all   2499.99
02:41:26 PM     all   2499.99
02:41:31 PM     all   2499.99
02:41:36 PM     all   2499.99
02:41:41 PM     all   2762.58
Average:        all   2521.87
