Linux 5.15.0-122-generic (gl5) 	12/01/2024 	_x86_64_	(32 CPU)

06:05:33 PM     CPU       MHz
06:05:38 PM     all   2499.99
06:05:43 PM     all   2499.99
06:05:48 PM     all   2499.99
06:05:53 PM     all   2499.99
06:05:58 PM     all   2499.99
06:06:03 PM     all   2499.99
06:06:08 PM     all   2499.99
06:06:13 PM     all   2499.99
06:06:18 PM     all   2499.99
06:06:23 PM     all   2499.99
06:06:28 PM     all   2499.99
06:06:33 PM     all   2499.99
06:06:38 PM     all   2784.12
Average:        all   2521.85
