Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

12:02:50 PM     CPU       MHz
12:02:55 PM     all    996.86
12:03:00 PM     all    990.62
12:03:05 PM     all   1015.62
12:03:10 PM     all    962.49
12:03:15 PM     all   1049.59
12:03:20 PM     all    980.81
12:03:25 PM     all    987.23
12:03:30 PM     all   1049.91
12:03:35 PM     all   1012.49
12:03:40 PM     all    996.87
12:03:45 PM     all    996.87
12:03:50 PM     all   1049.99
Average:        all   1007.45
