Linux 5.15.0-122-generic (gl5) 	11/25/2024 	_x86_64_	(32 CPU)

12:06:41 PM     CPU       MHz
12:06:46 PM     all   2499.99
12:06:51 PM     all   2521.86
12:06:56 PM     all   2499.99
12:07:01 PM     all   2806.23
12:07:06 PM     all   2521.87
12:07:11 PM     all   2631.22
12:07:16 PM     all   2543.74
12:07:21 PM     all   2521.87
12:07:26 PM     all   2631.24
12:07:31 PM     all   2498.98
12:07:36 PM     all   2521.86
12:07:41 PM     all   2499.99
Average:        all   2558.24
